,屋外温度,屋外温度,屋外温度,屋外温度,屋外温度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,屋外湿度,風速,風速,風速,風速,風速,風向,風向,風向,風向,風向,屋外日射,屋外日射,屋外日射,屋外日射,屋外日射,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,屋外CO2濃度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,絶対湿度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外露点温度,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外飽差,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外湿度（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）,屋外日射（高精度）
2020/7/14 0:55,19.9,19.9,19.8,19.859,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1289,1278,1282.63,11,14.5,14.5,14.5,14.5,0,19.7,19.7,19.6,19.659,0.1,0,0,0,0,0,107.9,107.9,107.7,107.744,0.2,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:00,19.9,19.9,19.8,19.87,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1287,1293,1278,1287.704,15,14.5,14.5,14.5,14.5,0,19.7,19.7,19.6,19.67,0.1,0,0,0,0,0,107.9,107.9,107.7,107.789,0.2,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:05,19.9,19.9,19.9,19.9,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1287,1289.481,6,14.5,14.5,14.5,14.5,0,19.7,19.7,19.7,19.7,0,0,0,0,0,0,107.7,108.3,107.7,107.893,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:10,20,20,19.9,19.959,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1287,1289.37,6,14.6,14.6,14.5,14.559,0.1,19.8,19.8,19.7,19.759,0.1,0,0,0,0,0,107.9,108.3,107.7,107.985,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:15,20,20,20,20,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1286,1289.222,7,14.6,14.6,14.6,14.6,0,19.8,19.8,19.8,19.8,0,0,0,0,0,0,107.9,108.3,107.7,107.915,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:20,20,20,20,20,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1289,1278,1284.481,11,14.6,14.6,14.6,14.6,0,19.8,19.8,19.8,19.8,0,0,0,0,0,0,107.9,108.2,107.7,107.985,0.5,0.383,0.389,0.383,0.384,0.006
2020/7/14 1:25,20,20.1,20,20.011,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1303,1287,1292.964,16,14.6,14.7,14.6,14.611,0.1,19.8,19.9,19.8,19.811,0.1,0,0,0,0,0,107.9,108.3,107.7,107.864,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:30,20,20.1,20,20.019,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1278,1293,1278,1284.926,15,14.6,14.7,14.6,14.619,0.1,19.8,19.9,19.8,19.819,0.1,0,0,0,0,0,107.9,108.3,107.7,107.919,0.6,0.383,0.389,0.383,0.384,0.006
2020/7/14 1:35,20,20,19.9,19.956,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1279,1291,1278,1279.815,13,14.6,14.6,14.5,14.556,0.1,19.8,19.8,19.7,19.756,0.1,0,0,0,0,0,107.9,108.1,107.7,107.874,0.4,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:40,20,20,20,20,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1287,1289,1278,1283.407,11,14.6,14.6,14.6,14.6,0,19.8,19.8,19.8,19.8,0,0,0,0,0,0,107.9,108.3,107.7,108.048,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:45,20,20,20,20,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1301,1287,1290.593,14,14.6,14.6,14.6,14.6,0,19.8,19.8,19.8,19.8,0,0,0,0,0,0,107.9,108.3,107.7,108.011,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:50,20,20,19.9,19.963,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1298,1287,1290.333,11,14.6,14.6,14.5,14.563,0.1,19.8,19.8,19.7,19.763,0.1,0,0,0,0,0,107.9,108.3,107.7,108.063,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 1:55,19.9,20,19.9,19.904,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1303,1287,1295.185,16,14.5,14.6,14.5,14.504,0.1,19.7,19.8,19.7,19.704,0.1,0,0,0,0,0,107.9,108.2,107.7,107.911,0.5,0.383,0.388,0.383,0.384,0.005
2020/7/14 2:00,20,20,19.9,19.948,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1291,1303,1287,1291.852,16,14.6,14.6,14.5,14.548,0.1,19.8,19.8,19.7,19.748,0.1,0,0,0,0,0,107.9,108.2,107.7,107.878,0.5,0.383,0.389,0.383,0.384,0.006
2020/7/14 2:05,19.8,20,19.8,19.896,0.2,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1298,1287,1292.778,11,14.5,14.6,14.5,14.522,0.1,19.6,19.8,19.6,19.696,0.2,0,0,0,0,0,107.9,108.1,107.7,107.915,0.4,0.383,0.388,0.383,0.384,0.005
2020/7/14 2:10,19.9,19.9,19.8,19.893,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1309,1297,1299.185,12,14.5,14.5,14.5,14.5,0,19.7,19.7,19.6,19.693,0.1,0,0,0,0,0,107.9,108.3,107.7,107.959,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 2:15,19.9,19.9,19.8,19.859,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.481,6,14.5,14.5,14.5,14.5,0,19.7,19.7,19.6,19.659,0.1,0,0,0,0,0,107.9,108.3,107.7,107.952,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 2:20,19.9,20,19.9,19.919,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.852,6,14.5,14.6,14.5,14.519,0.1,19.7,19.8,19.7,19.719,0.1,0,0,0,0,0,108,108.3,107.7,108.152,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 2:25,19.9,19.9,19.9,19.9,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1300,1303,1297,1298.519,6,14.5,14.5,14.5,14.5,0,19.7,19.7,19.7,19.7,0,0,0,0,0,0,108,108.3,107.7,108.03,0.6,0.385,0.388,0.383,0.384,0.005
2020/7/14 2:30,19.9,19.9,19.9,19.9,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1302,1303,1297,1298.815,6,14.5,14.5,14.5,14.5,0,19.7,19.7,19.7,19.7,0,0,0,0,0,0,108.3,108.3,108,108.207,0.3,0.387,0.388,0.383,0.384,0.005
2020/7/14 2:35,19.8,19.9,19.8,19.8,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1302,1303,1297,1299,6,14.5,14.5,14.5,14.5,0,19.6,19.7,19.6,19.6,0.1,0,0,0,0,0,108.2,108.3,108.1,108.163,0.2,0.387,0.388,0.383,0.384,0.005
2020/7/14 2:40,19.8,19.8,19.8,19.8,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1292,1303,1287,1292.407,16,14.5,14.5,14.5,14.5,0,19.6,19.6,19.6,19.6,0,0,0,0,0,0,108.2,108.3,108.1,108.193,0.2,0.387,0.389,0.383,0.384,0.006
2020/7/14 2:45,19.8,19.8,19.8,19.8,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1302,1303,1287,1292.185,16,14.5,14.5,14.5,14.5,0,19.6,19.6,19.6,19.6,0,0,0,0,0,0,108.2,108.3,108,108.111,0.3,0.384,0.388,0.383,0.384,0.005
2020/7/14 2:50,19.8,19.8,19.8,19.8,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1300,1303,1297,1299.074,6,14.5,14.5,14.5,14.5,0,19.6,19.6,19.6,19.6,0,0,0,0,0,0,108.2,108.3,108.1,108.2,0.2,0.384,0.389,0.383,0.384,0.006
2020/7/14 2:55,19.8,19.8,19.8,19.8,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1308,1313,1297,1302.889,16,14.5,14.5,14.5,14.5,0,19.6,19.6,19.6,19.6,0,0,0,0,0,0,108.2,108.3,108.2,108.211,0.1,0.384,0.388,0.383,0.384,0.005
2020/7/14 3:00,19.7,19.8,19.7,19.796,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1311,1297,1301.926,14,14.4,14.5,14.4,14.496,0.1,19.5,19.6,19.5,19.596,0.1,0,0,0,0,0,108.2,108.3,108.2,108.226,0.1,0.385,0.388,0.383,0.384,0.005
2020/7/14 3:05,19.6,19.7,19.6,19.696,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1302,1303,1297,1298.593,6,14.3,14.4,14.3,14.396,0.1,19.4,19.5,19.4,19.496,0.1,0,0,0,0,0,108.2,108.3,108.1,108.156,0.2,0.385,0.388,0.383,0.384,0.005
2020/7/14 3:10,19.7,19.7,19.6,19.648,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1300,1303,1297,1298.889,6,14.4,14.4,14.3,14.348,0.1,19.5,19.5,19.4,19.448,0.1,0,0,0,0,0,108.2,108.3,108.2,108.215,0.1,0.384,0.388,0.383,0.384,0.005
2020/7/14 3:15,19.7,19.7,19.6,19.67,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.63,6,14.4,14.4,14.3,14.367,0.1,19.5,19.5,19.4,19.467,0.1,0,0,0,0,0,108.2,108.3,108.2,108.244,0.1,0.384,0.388,0.383,0.384,0.005
2020/7/14 3:20,19.6,19.7,19.6,19.615,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.852,6,14.3,14.4,14.3,14.315,0.1,19.4,19.5,19.4,19.415,0.1,0,0,0,0,0,108.3,108.5,108.2,108.263,0.3,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:25,19.6,19.7,19.6,19.615,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1308,1297,1299.333,11,14.3,14.4,14.3,14.315,0.1,19.4,19.5,19.4,19.415,0.1,0,0,0,0,0,108.3,108.6,108.2,108.3,0.4,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:30,19.6,19.6,19.5,19.593,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1308,1309,1297,1302.679,12,14.3,14.3,14.2,14.293,0.1,19.4,19.4,19.3,19.393,0.1,0,0,0,0,0,108.3,108.7,108.2,108.339,0.5,0.383,0.388,0.383,0.383,0.005
2020/7/14 3:35,19.6,19.6,19.6,19.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1308,1297,1302.852,11,14.3,14.3,14.3,14.3,0,19.4,19.4,19.4,19.4,0,0,0,0,0,0,108.3,108.8,108.2,108.404,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:40,19.6,19.6,19.6,19.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.407,6,14.3,14.3,14.3,14.3,0,19.4,19.4,19.4,19.4,0,0,0,0,0,0,108.6,108.8,108.2,108.444,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:45,19.6,19.7,19.6,19.67,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.852,6,14.3,14.4,14.3,14.37,0.1,19.4,19.5,19.4,19.47,0.1,0,0,0,0,0,108.3,108.7,108.2,108.437,0.5,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:50,19.7,19.7,19.6,19.648,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1297,1298.889,6,14.4,14.4,14.3,14.348,0.1,19.5,19.5,19.4,19.448,0.1,0,0,0,0,0,108.5,108.7,108.2,108.433,0.5,0.383,0.388,0.383,0.384,0.005
2020/7/14 3:55,19.7,19.7,19.7,19.7,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1308,1297,1300.556,11,14.4,14.4,14.4,14.4,0,19.5,19.5,19.5,19.5,0,0,0,0,0,0,108.2,108.8,108.2,108.337,0.6,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:00,19.7,19.7,19.6,19.678,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1300,1287,1293.889,13,14.4,14.4,14.3,14.378,0.1,19.5,19.5,19.4,19.478,0.1,0,0,0,0,0,108.2,108.3,108.2,108.244,0.1,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:05,19.6,19.7,19.6,19.641,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1279,1297,1278,1287.37,19,14.3,14.4,14.3,14.341,0.1,19.4,19.5,19.4,19.441,0.1,0,0,0,0,0,108.2,108.3,108.2,108.222,0.1,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:10,19.6,19.6,19.4,19.504,0.2,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1279,1284,1278,1279.72,6,14.3,14.3,14.1,14.208,0.2,19.4,19.4,19.2,19.308,0.2,0,0,0,0,0,108.2,108.3,108.2,108.212,0.1,0.383,0.389,0.383,0.384,0.006
2020/7/14 4:15,19.5,19.6,19.4,19.541,0.2,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1278,1289,1278,1280.148,11,14.2,14.3,14.1,14.241,0.2,19.3,19.4,19.2,19.341,0.2,0,0,0,0,0,108.2,108.3,108.2,108.211,0.1,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:20,19.4,19.6,19.4,19.563,0.2,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1278,1285.037,15,14.1,14.3,14.1,14.263,0.2,19.2,19.4,19.2,19.363,0.2,0,0,0,0,0,108.2,108.5,108.2,108.215,0.3,0.383,0.389,0.383,0.384,0.006
2020/7/14 4:25,19.6,19.6,19.4,19.57,0.2,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1282,1293,1282,1289.444,11,14.3,14.3,14.1,14.27,0.2,19.4,19.4,19.2,19.37,0.2,0,0,0,0,0,108.2,108.3,108.2,108.248,0.1,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:30,19.6,19.6,19.6,19.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1278,1286.75,15,14.3,14.3,14.3,14.3,0,19.4,19.4,19.4,19.4,0,0,0,0,0,0,108.2,108.3,108.2,108.221,0.1,0.383,0.389,0.383,0.384,0.006
2020/7/14 4:35,19.6,19.6,19.6,19.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1289,1293,1287,1289.074,6,14.3,14.3,14.3,14.3,0,19.4,19.4,19.4,19.4,0,0,0,0,0,0,108.2,108.3,108.2,108.233,0.1,0.383,0.388,0.383,0.384,0.005
2020/7/14 4:40,19.6,19.7,19.6,19.637,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1287,1293,1286,1289.037,7,14.3,14.4,14.3,14.337,0.1,19.4,19.5,19.4,19.437,0.1,0,0,0,0,0,108.2,108.3,108.2,108.244,0.1,0.384,0.389,0.383,0.384,0.006
2020/7/14 4:45,19.6,19.6,19.6,19.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0,1298,1303,1287,1297.593,16,14.3,14.3,14.3,14.3,0,19.4,19.4,19.4,19.4,0,0,0,0,0,0,108.2,108.3,108.2,108.226,0.1,0.385,0.389,0.384,0.385,0.005
2020/7/14 4:50,19.7,19.7,19.6,19.604,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1297,1303,1297,1298.444,6,14.4,14.4,14.3,14.304,0.1,19.5,19.5,19.4,19.404,0.1,0,0,0,0,0,108.2,108.3,108.2,108.219,0.1,0.386,0.39,0.384,0.386,0.006
2020/7/14 4:55,19.7,19.7,19.6,19.685,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1297,1303,1287,1294.111,16,14.4,14.4,14.3,14.385,0.1,19.5,19.5,19.4,19.485,0.1,0,0,0,0,0,108.2,108.3,108.2,108.233,0.1,0.386,0.391,0.386,0.386,0.005
2020/7/14 5:00,19.6,19.7,19.6,19.637,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.38,0.01,1298,1303,1289,1296.852,14,14.3,14.4,14.3,14.337,0.1,19.4,19.5,19.4,19.437,0.1,0,0,0,0,0,108.3,108.3,108.2,108.23,0.1,0.386,0.391,0.386,0.387,0.005
2020/7/14 5:05,19.7,19.7,19.6,19.607,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.381,0.01,1298,1303,1297,1298.556,6,14.4,14.4,14.3,14.307,0.1,19.5,19.5,19.4,19.407,0.1,0,0,0,0,0,108.2,108.3,108.2,108.23,0.1,0.388,0.392,0.386,0.388,0.006
2020/7/14 5:10,19.7,19.7,19.6,19.63,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.38,0.386,0.01,1289,1303,1287,1293,16,14.4,14.4,14.3,14.33,0.1,19.5,19.5,19.4,19.43,0.1,0,0,0,0,0,108.3,108.3,108.2,108.256,0.1,0.389,0.394,0.388,0.39,0.006
2020/7/14 5:15,19.6,19.7,19.6,19.674,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.38,0.39,0.01,1279,1293,1278,1287.074,15,14.3,14.4,14.3,14.374,0.1,19.4,19.5,19.4,19.474,0.1,0,0,0,0,0,108.2,108.3,108.2,108.219,0.1,0.393,0.394,0.389,0.392,0.005
2020/7/14 5:20,19.7,19.7,19.6,19.628,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.39,0.01,1292,1293,1279,1289.25,14,14.4,14.4,14.3,14.328,0.1,19.5,19.5,19.4,19.428,0.1,0,0,0,0,0,108.3,108.3,108.2,108.25,0.1,0.395,0.4,0.393,0.394,0.007
2020/7/14 5:25,19.7,19.7,19.7,19.7,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.39,0.01,1298,1303,1287,1294.815,16,14.4,14.4,14.4,14.4,0,19.5,19.5,19.5,19.5,0,0,0,0,0,0,108.3,108.3,108.2,108.248,0.1,0.398,0.4,0.393,0.395,0.007
2020/7/14 5:30,19.7,19.7,19.6,19.678,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1301,1303,1297,1298.556,6,14.4,14.4,14.3,14.378,0.1,19.5,19.5,19.4,19.478,0.1,0,0,0,0,0,108.3,108.3,108.2,108.237,0.1,0.396,0.399,0.393,0.395,0.006
2020/7/14 5:35,19.7,19.7,19.7,19.7,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1309,1313,1297,1303.963,16,14.4,14.4,14.4,14.4,0,19.5,19.5,19.5,19.5,0,0,0,0,0,0,108.3,108.3,108.2,108.226,0.1,0.393,0.398,0.393,0.394,0.005
2020/7/14 5:40,19.7,19.7,19.7,19.7,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1317,1323,1307,1314.704,16,14.4,14.4,14.4,14.4,0,19.5,19.5,19.5,19.5,0,0,0,0,0,0,108.2,108.3,108.2,108.241,0.1,0.392,0.395,0.391,0.392,0.004
2020/7/14 5:45,19.7,19.8,19.7,19.752,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1311,1318,1307,1311.815,11,14.4,14.5,14.4,14.452,0.1,19.5,19.6,19.5,19.552,0.1,0,0,0,0,0,108.3,108.3,108.2,108.23,0.1,0.391,0.397,0.391,0.393,0.006
2020/7/14 5:50,19.8,19.8,19.7,19.756,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1312,1328,1311,1323.148,17,14.5,14.5,14.4,14.456,0.1,19.6,19.6,19.5,19.556,0.1,0,0,0,0,0,108.2,108.5,108.2,108.27,0.3,0.397,0.399,0.391,0.394,0.008
2020/7/14 5:55,19.9,19.9,19.8,19.885,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1298,1313,1297,1305.852,16,14.5,14.5,14.5,14.5,0,19.7,19.7,19.6,19.685,0.1,0,0,0,0,0,108.3,108.3,108.2,108.256,0.1,0.394,0.399,0.394,0.396,0.005
2020/7/14 6:00,19.9,19.9,19.9,19.9,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0,1298,1311,1297,1305,14,14.5,14.5,14.5,14.5,0,19.7,19.7,19.7,19.7,0,0,0,0,0,0,108.3,108.5,108.2,108.27,0.3,0.394,0.399,0.393,0.394,0.006
2020/7/14 6:05,20,20,19.9,19.959,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.39,0.01,1301,1313,1297,1305.148,16,14.6,14.6,14.5,14.559,0.1,19.8,19.8,19.7,19.759,0.1,0,0,0,0,0,108.3,108.3,108.2,108.233,0.1,0.397,0.401,0.394,0.396,0.007
2020/7/14 6:10,20.1,20.1,20,20.011,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.39,0.397,0.01,1307,1313,1297,1305.259,16,14.7,14.7,14.6,14.611,0.1,19.9,19.9,19.8,19.811,0.1,0,0,0,0,0,108.3,108.3,108.2,108.263,0.1,0.405,0.407,0.397,0.402,0.01
2020/7/14 6:15,20.1,20.1,20.1,20.1,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0.4,0.405,0.01,1308,1313,1307,1308.333,6,14.7,14.7,14.7,14.7,0,19.9,19.9,19.9,19.9,0,0,0,0,0,0,108.2,108.3,108.2,108.233,0.1,0.415,0.416,0.405,0.41,0.011
2020/7/14 6:20,20.2,20.2,20.1,20.115,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.411,0.01,1308,1313,1307,1308.333,6,14.8,14.8,14.7,14.715,0.1,20,20,19.9,19.915,0.1,0,0,0,0,0,108.2,108.5,108.2,108.259,0.3,0.415,0.422,0.414,0.416,0.008
2020/7/14 6:25,20.2,20.2,20.2,20.2,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.41,0.42,0.41,0.411,0.01,1312,1319,1307,1312.786,12,14.8,14.8,14.8,14.8,0,20,20,20,20,0,0,0,0,0,0,108.3,108.5,108.2,108.289,0.3,0.415,0.422,0.414,0.417,0.008
2020/7/14 6:30,20.3,20.3,20.2,20.215,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.4,0.41,0.4,0.404,0.01,1317,1318,1307,1309.37,11,14.9,14.9,14.8,14.815,0.1,20.1,20.1,20,20.015,0.1,0,0,0,0,0,108.3,108.5,108.2,108.289,0.3,0.404,0.415,0.404,0.409,0.011
2020/7/14 6:35,20.3,20.3,20.3,20.3,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.41,0.39,0.4,0.02,1308,1318,1307,1310.111,11,14.9,14.9,14.9,14.9,0,20.1,20.1,20.1,20.1,0,0,0,0,0,0,108.3,108.3,108.2,108.285,0.1,0.399,0.41,0.399,0.405,0.011
2020/7/14 6:40,20.4,20.4,20.3,20.333,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.39,0.391,0.01,1318,1323,1307,1315.37,16,15,15,14.9,14.933,0.1,20.2,20.2,20.1,20.133,0.1,0,0,0,0,0,108.3,108.6,108.2,108.307,0.4,0.4,0.403,0.396,0.398,0.007
2020/7/14 6:45,20.5,20.5,20.4,20.441,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.4,0.39,0.394,0.01,1317,1323,1317,1318.111,6,15.1,15.1,15,15.041,0.1,20.3,20.3,20.2,20.241,0.1,0,0,0,0,0,108.3,108.6,108.2,108.348,0.4,0.398,0.404,0.397,0.399,0.007
2020/7/14 6:50,20.6,20.6,20.5,20.507,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0.39,0.4,0.02,1317,1323,1317,1318.148,6,15.2,15.2,15.1,15.107,0.1,20.4,20.4,20.3,20.307,0.1,0,0,0,0,0,108.3,108.7,108.2,108.478,0.5,0.416,0.416,0.398,0.405,0.018
2020/7/14 6:55,20.6,20.6,20.6,20.6,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.4,0.41,0.4,0.404,0.01,1317,1323,1317,1318.148,6,15.2,15.2,15.2,15.2,0,20.4,20.4,20.4,20.4,0,0,0,0,0,0,108.3,108.8,108.2,108.5,0.6,0.408,0.416,0.404,0.409,0.012
2020/7/14 7:00,20.7,20.7,20.6,20.67,0.1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0.4,0.419,0.04,1318,1323,1317,1318.185,6,15.3,15.3,15.2,15.27,0.1,20.5,20.5,20.4,20.47,0.1,0,0,0,0,0,108.2,108.8,108.2,108.422,0.6,0.444,0.444,0.408,0.422,0.036
